source,"source_file","publish_date","ingested_at",address,"product_description",postcode,"product_price","brand_description","trading_name",location,"site_features"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","2 Cowle St","Brand Diesel","6,065","211.5",Liberty,"Liberty Landsdale",LANDSDALE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","50-52 Tower St",Diesel,"6,438","269.9",Liberty,"Liberty Leonora",LEONORA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","557 Albany Hwy",Diesel,"6,330","219.5",Liberty,"Liberty McKail",MCKAIL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","557 Albany Hwy","Brand Diesel","6,330","222.5",Liberty,"Liberty McKail",MCKAIL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","557 Albany Hwy","98 RON","6,330","201.5",Liberty,"Liberty McKail",MCKAIL,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","MacKenzie Cres",Diesel,"6,415","225.9",Liberty,"Liberty Merredin",MERREDIN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","24 Dooley St",ULP,"6,165","169.5",Liberty,"Liberty Naval Base","NAVAL BASE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","24 Dooley St",Diesel,"6,165","214.5",Liberty,"Liberty Naval Base","NAVAL BASE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","9 Pritchard St","Brand Diesel","6,163","228.5",Liberty,"Liberty O'Connor","O'CONNOR","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","4 Bayonet Head Rd",PULP,"6,330","193.5",Liberty,"Liberty Oyster Harbour","BAYONET HEAD","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","4 Bayonet Head Rd",Diesel,"6,330","219.5",Liberty,"Liberty Oyster Harbour","BAYONET HEAD","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","203 Hampton Rd",ULP,"6,535","229.9",Liberty,"Liberty Roadhouse Northampton",NORTHAMPTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","3 Herdsman Lane",PULP,"6,065","184.5",Liberty,"Liberty Tapping",WANNEROO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","3 Herdsman Lane","98 RON","6,065","192.5",Liberty,"Liberty Tapping",WANNEROO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Lombadina Rd & Ninth Rd",Diesel,"6,725","270.6",Independent,Lombadina,"DAMPIER PENINSULA","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","259 Railway Ave",ULP,"6,111","171.7",Independent,"Lori's Fuel Supply",KELMSCOTT,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","83 Flores Rd","98 RON","6,530","212.6","Maisey Fuels","Maisey Fuels Flores Road",WEBBERTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","512 Rudds Gully Rd",Diesel,"6,532","225.5","Maisey Fuels","Maisey Fuels Rudds Gully",NARNGULU,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","51-55 Wotton St",ULP,"6,646",213,Ampol,"Mantjiljarra Community Store",WILUNA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","51-55 Wotton St",Diesel,"6,646",304,Ampol,"Mantjiljarra Community Store",WILUNA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","40 Halse Rd",ULP,"6,760","265.9",Ampol,"Marble Bar Roadhouse & Travellers Rest","MARBLE BAR","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","119 Main St",ULP,"6,642","213.9",Independent,"Meekatharra Caravan Park",MEEKATHARRA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","119 Main St",Diesel,"6,642","267.9",Independent,"Meekatharra Caravan Park",MEEKATHARRA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","16 Main St",ULP,"6,642","212.9",BP,"Meekatharra Corner Store",MEEKATHARRA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","269 York St",Diesel,"6,330","219.2","Metro Petroleum","Metro Albany",ALBANY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","335 Collier Rd",PULP,"6,054","183.9","Metro Petroleum","Metro Bassendean",BASSENDEAN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 322 Ranford Rd",ULP,"6,155","174.9","Metro Petroleum","Metro Canning Vale","CANNING VALE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Fortyn Ct",PULP,"6,530","199.9","Metro Petroleum","Metro Geraldton","MAHOMETS FLATS","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","79 Gnangara Rd",ULP,"6,065","168.9","Metro Petroleum","Metro Wangara",WANGARA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 437 Winfield St",Diesel,"6,623","268.9",Ampol,"Morawa Roadhouse",MORAWA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10 Hordacre Way",ULP,"6,321","191.9",Ampol,"Mt Barker Fuel Services Cranbrook",CRANBROOK,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10 Hordacre Way",Diesel,"6,321","232.9",Ampol,"Mt Barker Fuel Services Cranbrook",CRANBROOK,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Gibb River Rd",ULP,"6,728",290,BP,"Mt Barnett Roadhouse","BULARL DI WUNAMI","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Gibb River Rd",Diesel,"6,728",330,BP,"Mt Barnett Roadhouse","BULARL DI WUNAMI","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 8 Lake Gregory Rd",Diesel,"6,770",305,Mogas,"Mulan Community Store","STURT CREEK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 12 Eyre Hwy",Diesel,"6,443",282,Independent,"Mundrabilla Roadhouse",MUNDRABILLA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Maley St","98 RON","6,355","225.9",Independent,"Newdegate Roadhouse",NEWDEGATE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","304 Pinjarra Rd","Brand Diesel","6,210","221.9",BP,"NightOwl BP Mandurah",MANDURAH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","304 Pinjarra Rd","98 RON","6,210","199.9",BP,"NightOwl BP Mandurah",MANDURAH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","49 Great Eastern Hwy",PULP,"6,056","195.9",Shell,"NightOwl Shell Bellevue",BELLEVUE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Davison St",ULP,"6,109","179.9",Shell,"NightOwl Shell Maddington",MADDINGTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1 Davison St",PULP,"6,109","195.9",Shell,"NightOwl Shell Maddington",MADDINGTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","443 Great Eastern Hwy","98 RON","6,104","199.9",Shell,"NightOwl Shell Redcliffe",REDCLIFFE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6 Pelias St",Diesel,"6,707","265.9",Independent,"Ningaloo Reef Fuels",EXMOUTH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","55 Zamia St","98 RON","6,262",230,Independent,"Northcliffe Newsagent & General Store",NORTHCLIFFE,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","82 Marina Bvd",Diesel,"6,027","222.9","OMG Metro","OMG Metro Ocean Reef","OCEAN REEF","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","51 South Western Hwy",ULP,"6,239","188.9",Independent,"One Stop Roadhouse Donnybrook",DONNYBROOK,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","73 Manning Rd",ULP,"6,152","177.9",Shell,"OTR Como",COMO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","73 Manning Rd",PULP,"6,152","195.4",Shell,"OTR Como",COMO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","73 Manning Rd",Diesel,"6,152","227.9",Shell,"OTR Como",COMO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","73 Manning Rd","98 RON","6,152","204.9",Shell,"OTR Como",COMO,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1-3 Sampson St",PULP,"6,109","188.4",Shell,"OTR Maddington",MADDINGTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1-3 Sampson St","Brand Diesel","6,109","209.9",Shell,"OTR Maddington",MADDINGTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1-3 Sampson St","98 RON","6,109","197.9",Shell,"OTR Maddington",MADDINGTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","17 Brisbane St","98 RON","6,000","204.9",Shell,"OTR Perth Pier Street",PERTH,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","71 Shallcross St",ULP,"6,164","177.9",Caltex,"OTR Yangebup",YANGEBUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","71 Shallcross St","Brand Diesel","6,164","209.9",Caltex,"OTR Yangebup",YANGEBUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 174 North West Coastal Hwy",ULP,"6,532","209.9",Ampol,"Overlander Roadhouse","HAMELIN POOL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 174 North West Coastal Hwy","98 RON","6,532","239.9",Ampol,"Overlander Roadhouse","HAMELIN POOL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","40505 Great Northern Hwy",Diesel,"6,612","299.9",Independent,"Paynes Find Roadhouse and Tavern","PAYNES FIND","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","250 Albany Hwy",Diesel,"6,330","220.5","Petro Fuels","Petro Fuels Albany","CENTENNIAL PARK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","909 Mandurah Rd",ULP,"6,171","172.9","Petro Fuels","Petro Fuels Baldivis",BALDIVIS,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","190 Railway Pde",ULP,"6,054","174.9","Petro Fuels","Petro Fuels Bassendean",BASSENDEAN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","381 Chapman Rd",ULP,"6,530","179.9","Petro Fuels","Petro Fuels Bluff Point","BLUFF POINT","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","30 Abel St","98 RON","6,244","274.5",BP,"Petro Fuels Boyup Brook","BOYUP BROOK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","6672 Bussell Hwy","98 RON","6,280","219.9","Petro Fuels","Petro Fuels Carbunup River","CARBUNUP RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","10513 Brand Hwy",ULP,"6,507","199.9",Ampol,"Petro Fuels Cataby",CATABY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","69 South Coast Hwy",Diesel,"6,333","234.9","Petro Fuels","Petro Fuels Denmark",DENMARK,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1287 Brookton Hwy",Diesel,"6,111","219.5","Petro Fuels","Petro Fuels Karragullen",KARRAGULLEN,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","96 Stubbs St",PULP,"6,353","254.9","Petro Fuels","Petro Fuels Lake Grace","LAKE GRACE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","96 Stubbs St",Diesel,"6,353","279.9","Petro Fuels","Petro Fuels Lake Grace","LAKE GRACE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Cox St",ULP,"6,440","229.9",BP,"Petro Fuels Laverton",LAVERTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","8 Cox St",Diesel,"6,440","304.9",BP,"Petro Fuels Laverton",LAVERTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","25 Mitchell Rd",ULP,"6,324","194.9",BP,"Petro Fuels Mount Barker","MOUNT BARKER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","25 Mitchell Rd","98 RON","6,324","269.9",BP,"Petro Fuels Mount Barker","MOUNT BARKER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","16 Tubada St",Diesel,"6,450","299.9","Petro Fuels","Petro Fuels Munglinup",MUNGLINUP,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 4 Quairading-York Rd","98 RON","6,383","274.9",BP,"Petro Fuels Quairading",QUAIRADING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","537 Lake Rd",ULP,"6,112","172.9","Petro Fuels","Petro Fuels Seville Grove","SEVILLE GROVE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","113-121 Safety Bay Rd","98 RON","6,169","204.9",Caltex,"Petro Fuels Shoalwater",SHOALWATER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","436 Wanneroo Rd",PULP,"6,061","189.9","Petro Fuels","Petro Fuels Westminster",WESTMINSTER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","13 Sanford St",ULP,"6,535","199.9",Independent,"Port Gregory Caravan Park",GREGORY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","13 Sanford St",Diesel,"6,535",240,Independent,"Port Gregory Caravan Park",GREGORY,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Great Sandy Desert",Diesel,"6,762",380,BP,"Punmu Community",TELFER,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","5-9 Jennaberring Rd",ULP,"6,383","224.9",Independent,"Quairading Tyre and Battery Supplies",QUAIRADING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","5-9 Jennaberring Rd",Diesel,"6,383","288.9",Independent,"Quairading Tyre and Battery Supplies",QUAIRADING,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Store St",ULP,"6,705","230.8",Ampol,"Refuel Australia - Burringurrah","GASCOYNE RIVER","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","40 Harbour Rd",Diesel,"6,701","262.8",Ampol,"Refuel Australia - Carnarvon","GREYS PLAIN","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 1 Shark Bay Rd",ULP,"6,537","203.8",Ampol,"Refuel Australia - Denham",DENHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 1 Shark Bay Rd",Diesel,"6,537","240.8",Ampol,"Refuel Australia - Denham",DENHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 1 Shark Bay Rd","98 RON","6,537","223.8",Ampol,"Refuel Australia - Denham",DENHAM,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Viveash Way & Pimbee Rd",Diesel,"6,705","268.8",Ampol,"Refuel Australia - Gascoyne","GASCOYNE JUNCTION","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Cnr Viveash Way & Pimbee Rd","98 RON","6,705","239.8",Ampol,"Refuel Australia - Gascoyne","GASCOYNE JUNCTION","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","120 Flores Rd",Diesel,"6,530","230.8",Ampol,"Refuel Australia - Geraldton Flores Road",WEBBERTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","166 Grey St",Diesel,"6,536","245.8",Ampol,"Refuel Australia - Kalbarri",KALBARRI,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 1 Great Northern Hwy",Diesel,"6,642","263.8",Ampol,"Refuel Australia - Kumarina",KUMARINA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","68-70 McInnes St",Diesel,"6,425","245.8",Ampol,"Refuel Australia - Moorine Rock","MOORINE ROCK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","76 Winfield St",ULP,"6,623","201.8",Ampol,"Refuel Australia - Morawa",MORAWA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","35 Gray St",Diesel,"6,630","246.8",Ampol,"Refuel Australia - Mullewa",MULLEWA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","144 Hampton Rd",Diesel,"6,535","244.8",Ampol,"Refuel Australia - Northampton",NORTHAMPTON,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 3 Great Northern Hwy",ULP,"6,721","216.8",Ampol,"Refuel Australia - Port Hedland","PORT HEDLAND","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","620 Chapman Rd",ULP,"6,532","194.8",Ampol,"Refuel Australia - Sunset Geraldton",GLENFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","620 Chapman Rd","Brand Diesel","6,532","233.8",Ampol,"Refuel Australia - Sunset Geraldton",GLENFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","Lot 599 Hepburn St",Diesel,"6,638","250.8",Ampol,"Refuel Australia - Swagman","MOUNT MAGNET","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","37 Wotton St",Diesel,"6,646","266.8",Ampol,"Refuel Australia - Wiluna",WILUNA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","1014 North West Coastal Hwy",Diesel,"6,701","262.8",Ampol,"Refuel Carnarvon Truck Stop","BROWN RANGE","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","9522 Muirs Hwy",ULP,"6,397",229,Independent,"Rocky Gully General Store","ROCKY GULLY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","9522 Muirs Hwy",Diesel,"6,397",249,Independent,"Rocky Gully General Store","ROCKY GULLY","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","4641 Great Eastern Hwy",Diesel,"6,562","249.5",United,"Route 94 Bakers Hill","BAKERS HILL","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","229 Balcatta Rd","Brand Diesel","6,021","227.9",Caltex,"S24 Balcatta",BALCATTA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","229 Balcatta Rd","98 RON","6,021","206.9",Caltex,"S24 Balcatta",BALCATTA,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","83 Wheatley Dr","Brand Diesel","6,149","227.9",Shell,"S24 Bull Creek","BULL CREEK","(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","155 Hale Rd","Brand Diesel","6,058","209.9",Shell,"S24 Forrestfield",FORRESTFIELD,"(blank)"
"FuelWatch WA","FuelWatchRetail-05-2026.csv","May 17, 2026 @ 10:00:00.000","May 18, 2026 @ 22:00:01.000","22 Johnson St",PULP,"6,055","197.4",Caltex,"S24 Guildford",GUILDFORD,"(blank)"
